1	83.70443	-5.15983	-1.30719	0.44315	0.11798	0.12927	0.14938	0.09581	0.13803	0.22460	0.03717	0.02045	0.13312
2	84.35540	-4.66458	-1.46188	0.92716	0.24635	0.57166	0.17126	0.26305	0.25747	0.31555	0.13891	0.07286	0.11147
3	84.99918	-4.82251	-1.25071	0.76532	0.38981	0.38484	0.19438	0.42245	0.39546	0.26057	0.16086	0.19483	0.07918
4	84.29128	-4.71365	0.54069	0.36281	0.48389	0.36602	0.28993	0.41220	0.22304	0.04141	0.07746	0.23558	0.01495
5	84.50896	-4.85553	-1.01087	0.20430	0.47386	0.29645	0.26751	0.35386	0.07609	0.10111	0.18758	0.08357	0.10478
1	84.48457	-4.48096	0.62353	0.13565	0.14567	0.38346	0.48265	0.44627	0.13984	0.16143	0.14986	0.18887	0.14578
2	85.35416	-3.63204	0.24282	0.83031	0.65772	0.65580	0.49147	0.42813	0.61668	0.21486	0.34578	0.23560	0.02769
3	86.11723	-3.02321	0.17602	0.53909	0.69147	0.30668	0.11882	0.02909	0.03275	0.26329	0.25743	0.00146	0.25909
4	85.70373	-3.60327	0.39230	0.35430	0.96527	0.50267	0.46470	0.20203	0.20098	0.31682	0.04561	0.07458	0.03562
5	84.98708	-4.06334	0.09644	0.30873	0.60789	0.74280	0.16680	0.02899	0.18558	0.30573	0.25562	0.22078	0.08396
1	84.56582	-4.76300	0.99351	0.68488	0.21153	0.06101	0.19477	0.57059	0.15179	0.16039	0.03369	0.21120	0.23161
2	84.87983	-4.52931	0.81735	0.56677	0.49691	0.31143	0.08550	0.37219	0.23232	0.02678	0.02793	0.14068	0.27768
3	84.64122	-4.21090	0.42021	0.17637	0.34133	0.28533	0.02308	0.16486	0.03235	0.12544	0.31793	0.14764	0.03753
4	84.17731	-4.92946	-1.08505	0.54667	0.27757	0.17830	0.10528	0.11215	0.33732	0.04481	0.27183	0.05334	0.07746
5	84.43962	-4.96350	-1.67348	0.72528	0.35687	0.15957	0.09716	0.08143	0.19141	0.17776	0.18984	0.44405	0.06160
1	84.58183	-4.39722	0.71337	0.22449	0.55391	0.17019	0.04782	0.02814	0.29938	0.38440	0.17369	0.02350	0.11863
2	84.53189	-4.82483	-1.01406	0.34139	0.30349	0.24925	0.18027	0.43480	0.01042	0.34360	0.07213	0.27081	0.35433
